,sentimento,txt
1894,negativo,"Desde que Harry Potter foi lançado escuto reclamarem da editora Rocco nos livros, ou porque o papel branco suja muito, ou as letras douradas saíam facilmente, a total inconsistência nas fontes e formatações nos livros, uns livros com sumário, outros sem, etc. Parece que o Pottermore seguiu fielmente a cartilha Rocco de como não publicar um livro, dessa vez na edição digital. Parece que pegaram o primeiro PDF que encontraram na internet e converteram com a ferramenta de e-mail da própria Amazon. A tradução tem pequenas diferenças como o original impresso (os nomes dos fundadores das casas foram mantidos no original em inglês, ao invés das traduções dos nomes que foram publicados, como Godrico Grifinória e Salazar Sonserina), o que não é de todo ruim, mas as várias palavras com erros (e.g. ""chamá-la"", ""tocá-la"" e semelhantes por diversas vezes perdem a acentuação e hífen, ficando ""chamala"" e ""tocala""), muitas palavras que obviamente tinham sido hifenizadas num texto impresso aparecem cortadas no texto corrido, além de, em dois livros (Enigma do Príncipe e Câmara Secreta) o texto NÃO vir justificado, mas alinhado à esquerda. Simplesmente inaceitável. Ao comparar com as publicações dos livros do Pottermore em inglês, a situação fica ainda pior. Lá a formatação é absolutamente impecável, o que deveria ter sido feito também aqui. Se não fosse ""de graça"" com o Unlimited, teria sido realmente um dinheiro muito mal gasto. Felizmente os demais livros que li com o preço da assinatura justificaram o valor do mês.
"
1895,negativo,"Boa estória. Quis ler antes de ver o filme, que na época fez sucesso. A experiência de usar o glossário na versão digital foi massacrante, pois tinha que marcar a página para voltar onde tinha parado e a linguagem diferente causava confusão ao tentar continuar a leitura, tendo muitas vezes que reler a frase ou parágrafo. 
"
1896,negativo,"Gostei do acabamento do livro, porém podia ser em paginas amareladas, o livro tem uma gama de palavras em outra língua, e o glossário fica na parte de trás, logo fica uma leitura não muito dinâmica 
"
1897,negativo,"Cansativo. O kindle não facilita as idas e vindas no dicionário Nadsat. O texto se perde e você tem que ficar procurando onde parou a leitura. 
"
1898,negativo,"O autor usa termos que tem que ser procurado em um glossário atrás do livro e isso atrapalha a leitura. Um livro de leitura cansativa e arrastada. Fiquei chateada por não ser aquilo tuso que tanto falam. Muita propaganda para um conteúdo sem atrativos.
"
1899,negativo,"Considerei que este livro não conseguiu atender as expectativas no contexto de interpretação dos fatos históricos. O autor tece bem o andamento histórico, mas com abordagem muito superficial. 
"
1900,negativo,"Nada de novo neste livrinho, peguei pois veio grátis com um eletrônico. O básico do básico acerca da 2ª Guerra Mundial. 
"
1901,negativo,"Tenho muitos livros sobre a Segunda Guerra mundial já que sou muito interessado na história das guerras. Mas este livro me decepcionou, ele é muito parcial, pois tenta mostrar o Nazismo como o império do mal. Sobre as barbaridades cometidas por Stalin, nenhuma palavra, e quando fala é para dizer que a culpa é do Hitler. Transforma a Polônia numa coitadinha, não explica que a Polônia no Tratado de Versailhes tomou território alemão e ainda continuou após a guerra reivindicando mais territórios da Alemanha. Não cita também que a França exigia reparações de guerra que a Alemanha não podia pagar. Não fala que os Estados Unidos enviaram dinheiro para a Alemanha pagar as reparações, que Woodrow Wilson, o presidente americano, achava excessivas,isso perdurou até 1929 quando houve a Grande queda da Bolsa de valores. Com esse quadro, se esquecem de dizer que Hitler foi eleito Chanceler da Alemanha com maioria absoluta dos votos. E pior o livro não esclarece direito que a Polônia foi dividida entre Hitler e Stalin, pois a Hitler só interessava recuperar os territórios roubados da Alemanha. Digo que este livro é o pior livro sobre a Segunda Guerra que eu li, se bem que não li ele todo, pois não quis passar nervoso e indignação. Não recomendo. 
"
1902,negativo,"Comecei a leitura hoje e estou abismado com a tradução. Sinto mesmo que estou lendo algo traduzido por um computador. Recomendo a compra em inglês.
"
1903,negativo,"A autora tem uma qualidade enorme nesses livros nacionais que a Amazon oferece em ebook: ela escorrega pouco nas regras do português. Faz um texto bacana! Mas a história...é ruim... previsível demais! Além do que traz uns lances que apenas com muita imaginação pra passar batido - que garota de 18 anos se sentiria obrigada a casar com um cara 20 anos mais velho pq o pai, que está em coma, roubou uma empresa? - eu esperava mais! 
"
1904,negativo,"Confesso que pelas avaliações eu esperava mais,não que o livro não é bom. O problema é as semelhanças com os livros anteriores que eu li da autora,menina virgem,com homem mais velho,arrogante, prepotente,milionário,que usa as mulheres e não se envolve e como em um passa de mágica se apaixona. Eu em varios momentos vi o Leon(Príncipe da vingança se não me engano) senti também que as personalidades dos irmãos são parecidas com as dos príncipes Di Castellani,posso estar enganada pois foi só um prelúdio deles. O livro meio que romantiza o estupro,ao meu ver de forma velada,pois o autor do ato é o personagem principal e como tal precisa ser amado no final. Porém pra mim quando uma pessoa fala não é a a outra continua,caracteriza-se forçado, ""a mais ela estava afim"" a partir do momento que ela disse não é não e ela que arque com suas indecisões. Ele é egoísta, frio,manipulador,insensível,grosso,um babaca de marca maior e como um milagre ele se torna um cara incrível e maravilhoso e isso me incomoda muito e é meio oque aconteceu no outros livros que eu li dela. Se você gosta de histórias que o cara não presta e ela é muito boa e bacana,que não tem motivos nenhum pra se apaixonar mas mesmo assim se apaixona,essa é pra você. E ainda tem a tal da dívida,porque em momento nenhum ela reclamou de ser pagamento do pai,não precisou de nem de ameaça(tipo seu pai vai preso,salva seu pai)ela foi por livre e espontânea vontade,reclamado que isso era de outro século,mais foi. 
"
1905,negativo,"Seria o ideal... E bebê,  nenê? Que mulher se deixa ser chamada assim??? E uísque 12 anos como se fosse grande coisa? A autora precisa pesquisar o que os realmente ricos e famosos bebem... até vai bem nas cenas hot mas com o tempo cansam... 10 páginas é muito né? Ah. E a famosa repetição da palavra bufo. Não é o primeiro livro em que encontro esse exagero. Como se significasse alguma coisa.... 50 páginas a menos talvez deixassem o livro mais interessante... 
"
1906,negativo,"Desisti em pouco mais de 30% do livro. Li os livros sobre os príncipes de Castelanni e amei todos. Esse livro tem muitas cenas picantes no início, contudo os personagens eram incoerentes. Não tive a sensação de que eram pessoas e sentimentos reais. É isso que difere um filme erótico de um livro e que tanto encanta as mulheres. 
"
1907,negativo,"A estória é bem elaborada, mas deixa o protagonista muito machista.E oque acontece com os escritores que NUNCA pensam em proteção. Achei a parte Hot  muito repetitiva. 
"
1908,negativo,"Tinha os elementos para ser aquele chiche gostoso, mas não curti. O livro fala muito sobre o acordo não ser ilegal, mas se coagir alguém ao ""casamento"" sob ameaças não for ilegal esta sociedade está mesmo perdida. A química entre o casal logo no início é exagerada. Sofia tem um começo muito irritante. A cada reação, grito, tapa, que dava era ""Ai meu Deus, não sou assim. Eu não respondo. Não sou agressiva!"" Chata!! Heitor comete estupro naquele apartamento em New York.  O tratamento possessivo passa muito do limite entre excitante e abuso. O castigo de Heitor foi bom, mas o livro deveria ter acabado no máximo 30 páginas depois, o que já daria um ótimo epilogo, mas o texto se arrasta interminavelmente sem nenhum acontecimento. Muito cansativo! 
"
1909,negativo,"Baixei o livro motivada pelo alto índice de avaliações  positivas  mas confesso que não encontrei nada  de  novo. Os livros hot seguem sempre a mesma linha. Homem fodão, grosseiro e frio. Garota inexperiente, que se envolve e se apaixona perdidamente e muito rapidamente. Pressão, humilhação, sexo, sexo, sexo, traição, mocinha sofrendo, fodão se regenerando e felizes para sempre. Enfim, nada de novo. 
"
1910,negativo,"No início achei  interessante, a garota virgem que se apaixona por um  homem mais experiente... Depois foi ficando cansativo, as cenas são petitiivas.
"
1911,negativo,"As dicas são boas, mas nada de novo, na verdade, são bem óbvias. Acredito que a maior parte das pessoas já as conhecem. No meu ponto de vista é um livro fraco, comprei mesmo pelo título. 
"
1912,negativo,"A superficialidade das ""dicas"" fogem totalmente da proposta ""40 Princípios que o tornarão mais inteligente"" do livro. Esperava muito mais, inclusive da escrita. 
"
1913,negativo,"O livro fala de um contexto bastante interessante, porém de maneira muito superficial... Poderia ter enriquecido com exemplos de como exercitar cada um dos pirncipios... 
"
1914,negativo,"O livro não traz nenhuma novidade ou parte que mereça destaque, cai apenas no senso comum e no óbvio. É dispensável na sua estante
"
1915,negativo,"é um livro bom, mas existe coisas que poderiam mudar.Eu esperava mais do livro, pois vi outro comentários,mas gosto é gosto 
"
1916,negativo,"Eu esperava mais do livro. Esperava que fosse mais ligado ao título. Alguma ideias apresentada no livro são iguais a outras já mostrada em outros livros dele 
"
1917,negativo,"O autor levanta questões a respeito de nossas motivações, comportamentos e intenções ao trabalhar, nos desafia a estar em estado de constante movimento e não cair na alienação da rotina. Não gosto muito do estilo de escrita do autor mas o assunto é pertinente. 
"
1918,negativo,"Achei sem graça esse livro. Tópicos de livros ancestrais. O que eu gostei foi as frases de filósofos, isso já ajuda metade do livro para reflexão. 
"
1919,negativo,"Terminei de ler o livro sem saber dizer o que me acrescentou. De toda forma, para quem gosta de uma leitura fluida, com temas repetitivos, pode trazer algumas horas de distração. 
"
1920,negativo,"Apesar do enorme apreço que tenho por Mário S. Cortella, acredito que ele tenha sido pouco visionário ao escrever este livro. O livro mostra uma realidade unilateral dentro das empresas. 
"
1921,negativo,"Gosto demais dele pela  vasta cultura geral e enorme carisma que exalam em suas palestras. Porém o livro é frio e distante. 
"
1922,negativo,"Foi meu primeiro contato literário com o autor e achei o livro bastante superficial. Não acrescentou muita informação nova.
"
1923,negativo,"Um livro leve, de fácil leitura e linguagem simples (ou simplória), cheio de obviedades e senso comum, e que não acrescenta muito (ou quase nada), ou seja, tem tudo para ser um best-seller no Brasil. 
"
